Date,Price,Return
2023-07-10,44.17100143432617,0.00824012895957682
2023-07-11,44.020999908447266,-0.0033959276676560624
2023-07-12,44.404998779296875,0.008723083792922193
2023-07-13,45.03799819946289,0.01425513878093243
2023-07-14,44.191001892089844,-0.01880626007447972
2023-07-17,45.005001068115234,0.01842002084526384
2023-07-18,47.47999954223633,0.054993854357989536
2023-07-19,47.75899887084961,0.005876144298718744
2023-07-20,43.742000579833984,-0.08410976749907251
2023-07-21,42.75,-0.022678445582832274
2023-07-24,42.83700180053711,0.0020351298371252824
2023-07-25,42.77000045776367,-0.0015640997258729028
2023-07-26,42.266998291015625,-0.011760630380277193
2023-07-27,41.31700134277344,-0.022476092144071647
2023-07-28,42.577999114990234,0.03052006997689216
2023-07-31,43.89699935913086,0.030978445947598576
2023-08-01,43.86199951171875,-0.0007973175370318275
2023-08-02,42.970001220703125,-0.02033647122670057
2023-08-03,43.099998474121094,0.0030253025302531267
2023-08-04,43.15999984741211,0.0013921432810963807
2023-08-07,44.07600021362305,0.02122336351828924
2023-08-08,43.83000183105469,-0.005581231994193692
2023-08-09,42.88999938964844,-0.021446552638294314
2023-08-10,42.99800109863281,0.002518109361653309
2023-08-11,42.16600036621094,-0.01934975373653658
2023-08-14,42.77799987792969,0.01451405175742404
2023-08-15,42.369998931884766,-0.009537634934059236
2023-08-16,41.54499816894531,-0.019471342547488613
2023-08-17,40.29999923706055,-0.029967480725884288
2023-08-18,40.452999114990234,0.003796523097424398
2023-08-21,40.82899856567383,0.009294723726534837
2023-08-22,41.31700134277344,0.011952357252031254
2023-08-23,42.755001068115234,0.034804068025457324
2023-08-24,40.69300079345703,-0.048228282613608675
2023-08-25,41.60300064086914,0.02236256431495276
2023-08-28,41.805999755859375,0.004879434460571375
2023-08-29,42.999000549316406,0.02853659284370602
2023-08-30,43.46699905395508,0.010883939130211129
2023-08-31,43.36800003051758,-0.0022775674785970867
2023-09-01,43.987998962402344,0.014296230664279541
2023-09-05,44.86800003051758,0.020005480787325558
2023-09-06,44.57600021362305,-0.006507974875098577
2023-09-07,44.31399917602539,-0.0058776255460799565
2023-09-08,44.279998779296875,-0.0007672608512144796
2023-09-11,44.5359992980957,0.005781403022949494
2023-09-12,43.46900177001953,-0.023958091092429967
2023-09-13,41.2239990234375,-0.051646061679990196
2023-09-14,40.04899978637695,-0.028502796062859215
2023-09-15,39.694000244140625,-0.00886413004394393
2023-09-18,39.439998626708984,-0.0063989926908194494
2023-09-19,39.619998931884766,0.004563902419963073
2023-09-20,38.630001068115234,-0.024987326866705573
2023-09-21,38.415000915527344,-0.005565626369224974
2023-09-22,37.98099899291992,-0.011297719960016939
2023-09-25,38.47999954223633,0.013138162832668554
2023-09-26,37.92499923706055,-0.014423085025419558
2023-09-27,37.75899887084961,-0.004377069731058003
2023-09-28,37.63600158691406,-0.0032574296886483944
2023-09-29,37.7599983215332,0.0032946309222776637
2023-10-02,38.03300094604492,0.007229942707810855
2023-10-03,37.67499923706055,-0.00941292299001728
2023-10-04,37.689998626708984,0.0003981258116041442
